OTU.ID,NU.39.DeMMO6.5mmPyrex.Sep2016,NU.18.DeMMO3.Steri.Dec2015,NU.25.DeMMO1.D1.sand.Sep2016,NU.54.4800.D1.SlideBlank.Sep2016,NU.44.DeMMO3.D1.wool.Sep2016,NU.45.DeMMO3.D1.sand.Sep2016,NU.48.800.D1.SlideBlank.Sep2016,NU.03.DeMMO6.Steri.2.092316,NU.37.DeMMO6.D1.sand.Sep2016,NU.05.DeMMO3.Steri.2.092116,NU.11.DeMMO6.Steri.2.120716,NU.26.DeMMO1.D1.3mmPyrex.Sep2016,NU.12.DeMMO3.Steri.1.120816,NU.36.DeMMO6.D1.wool.Sep2016,NU.24.DeMMO1.D1.wool.Sep2016,NU.15.DeMMO1.Steri.120715,NU.01.DeMMO1.Steri.1.092016,NU.46.DeMMO3.D1.3mmPyrex.Sep2016,NU.47.DeMMO3.D1.5mmPyrex.Sep2016,NU.14.DeMMO1.Steri.1.120916,NU.38.DeMMO6.D1.3mmPyrex.Sep2016,NU.20.DeMMO6.Steri.120815,NU.27.DeMMO1.D1.5mmPyrex.Sep2016,34.DeMMO3.T11.bottom.051117,9.DeMMO3.Steri.051117,25.DuselD.T9.bottom.082917,26.DeMMO3.T7.bottom.051117,11.DeMMO3.T2.bottom.083017,25.DeMMO3.T7.top.051117,22.DuselD.T8.top.082917,17.DeMMO3.T5.bottom.083017,24.DeMMO6.T6.bottom.051017,7.DeMMO1.Steri.050917,16.DeMMO3.T5.top.083017,27.DuselD.T10.bottom.082917,5.DeMMO6.Steri.021415,1.DeMMO1.steri.083117,28.DeMMO3.T8.bottom.051117,27.DeMMO3.T8.top.051117,24.DuselD.T9.top.082917,36.DeMMO3.T12.bottom.051117,32.DeMMO3.T10.bottom.051117,16.DeMMO6.T2.bottom.051017,10.DeMMO3.T2.top.083017,23.DuselD.T8.bottom.082917,18.DuselD.T6.top.082917,13.DeMMO6.T1.top.051017,15.DeMMO3.T4.bottom.083017,1.DeMMO1.Steri.021517,30.DeMMO3.T9.bottom.051117,21.DuselD.T7.bottom.082917,6.DeMMO3.Steri.021517,3.DeMMO3.steri.083117,12.DeMMO6.Steri#2.051017,6.DeMMO6.steri.082917,26.DuselD.T10.top.082917,33.DeMMO3.T11.top.051117,9.DeMMO3.T1.bottom.083017,12.DeMMO3.T3.top.083017,19.DeMMO6.T4.top.051017,17.DeMMO6.T3.top.051017,20.DuselD.T7.top.082917,7.DuselD.steri.082917,22.DeMMO6.T5.bottom.051017,14.DeMMO3.T4.top.083017,20.DeMMO6.T4.bottom.051017,15.DeMMO6.T2.top.051017,18.DeMMO6.T3.bottom.051017,21.DeMMO6.T5.top.051017,29.DeMMO3.T9.top.051117,14.DeMMO6.T1.bottom.051017,19.DuselD.T6.bottom.082917,31.DeMMO3.T10.top.051117,13.DeMMO3.T3.bottom.083017,35.DeMMO3.T12.top.051117,8.DeMMO3.T1.top.083017,23.DeMMO6.T6.top.051017,27.24790.AfterPacker.051616,30.DuselB.050416,34.4100L.DrillFluid.051716,18.10dash1.051816,32.DuselB.051916,14.24790.AfterDrilling.050516,15.24790.DitchFluid.050516,28.24790.071216,19.10dash1.071116,33.DuselB.071316,16.10dash1.050216,26.DeMMO1.SC1.top.041818,31.DeMMO1.SC7.top.041818,52.DeMMO3.B.top.041718,14.DeMMO3.steri.041718,53.DeMMO3.C.top.041718,56.DeMMO3.F.top.041718,30.DeMMO1.SC5.top.041818,41.DeMMO3.3.top.041718,22.DeMMO1.C.top.041818,21.DeMMO1.B.top.041818,42.DeMMO3.4.top.041718,18.800.DitchFluid.041818,55.DeMMO3.E.top.041718,47.DeMMO1.9.top.041818,54.DeMMO3.D.top.041718,34.DeMMO1.SC10.top.041818,20.DeMMO1.A.top.041818,45.DeMMO1.7.top.041818,40.DeMMO3.2.top.041718,43.DeMMO3.5.top.041718,1.DeMMO1.steri.113017,29.DeMMO1.SC4.top.041818,44.DeMMO3.6.top.041718,51.DeMMO3.A.top.041718,3.DeMMO3.steri.112717,12.DeMMO1.steri.041818,39.DeMMO3.1.top.041718,17.DeMMO6.041618,50.DeMMO1.12.top.041818,46.DeMMO1.8.top.041818,49.DeMMO1.11.top.041818,28.DeMMO1.SC3.top.041818,48.DeMMO1.10.top.041818,24.DeMMO1.E.top.041818,27.DeMMO1.SC2.top.041818,33.DeMMO1.SC9.top.041818,32.DeMMO1.SC8.top.041818,6.DeMMO6.steri.112817,23.DeMMO1.D.top.041818
OTU_762,2,53,0,0,11,0,9,0,3,0,0,0,0,9,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,7,1,0,46,0,3,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,124,6,0,0,4,0,28,0,0,0,0,0,0,4,0,0,0,0,0,2
OTU_419,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,9,4,4,1,5,1,0,3,4,2,2,4,1,5,1,0,3,8,2,5,0,5,0,6,1,7,1,2,1,3,1,0,1,5,0,2
OTU_5,2169,2,6,105,7,4,13,6,1505,24,0,20,9,1509,8,5,4,9,4,0,2111,0,13,8,103,10670,10,17,16,8544,11,42,134,77,22147,8,15,2,2,10053,10,23,120,4,5333,23776,271,7,10,0,3352,129,87,173,4,1199,7,8,3,694,90,8322,506,183,44,270,109,161,91,4,2263,3546,20,20,19,2,0,329,0,2,15,0,2,25,93,0,0,4,15,44,55,153,2,14,14,16,25,196,5,4,9,27,44,8,68,39,2,1,89,20,6,5,192,68,1,25,15,70,174,18,97,47,7,16,14,4,43
OTU_169,500,0,0,2,3,3,8,1,1543,33,0,14,52,72,0,0,0,0,9,1,203,0,119,0,37,0,0,0,0,0,0,23,11,0,0,0,0,0,0,3,30,39,0,13,0,25,0,0,2,0,0,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,571,0,45,6,0,4,8,101,16,0,6,0,0,0,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,76,19,22,0,2,0,66,0,0,0,0,0,29,0,0,1
OTU_1179,0,0,0,0,0,0,164,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_39,0,0,0,0,91,89,0,0,0,407,0,0,102,0,0,0,0,33,69,0,0,0,0,10,595,0,0,2,14,2,11,1,1,0,1,0,7,0,1476,6,40,28,0,220,0,36,0,0,0,17,18,2051,100,7,0,0,110,0,304,0,0,17,38,3,683,0,2,3,0,367,0,0,798,8,3,49,0,0,0,0,0,0,0,9,385,0,0,0,24,2,1759,344,11311,7,8,2,1102,23,204,2,57,1,1148,0,17,11,487,167,9,0,4,45,1291,10,0,1,0,1,44,0,347,0,16,0,0,1,0
OTU_5087,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17,0,0,32,2,27,7,0,0,0,23,0,7,9,0,60,1,0,3,2,0,0,0,43,15,72,2683,5,17,10,1541,13,0,132,113,3727,1,86,0,2,1628,8,16,3,2,4151,3134,0,1,127,12,3336,79,92,2,0,362,20,5,6,0,1,574,534,1,71,0,2,3,0,0,1,595,19,31,30,2,0,5,0,0,45,0,0,1,6,15,0,4,1701,1100,59,42,84,121,2539,0,958,2931,8,13,85,1888,66,1316,1664,2106,36,0,361,4826,117,220,239,156,4,1,7404,1777,6272,3683,2477,2124,1336,3968,1173,0,867
OTU_1428,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,1,1,2,0,0,1,0,2,2,1,1,0,1,0,0,0,3,1,1,0,1,0,1,0,1,0,1,0,0,3,0,1,0
OTU_147,1,2,0,8,0,22,80,2,5,7,9,51,6,0,0,135,131,3,26,37,3,0,168,8,8,0,19,0,1,0,0,0,100,0,0,0,153,0,0,0,195,12,0,0,0,0,2,0,53,0,0,23,1,138,4,0,0,0,0,0,0,0,4,12,0,0,6,5,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,20,0,19,3,72,1,0,1,87,3,734,1,0,0,1,0,4,0,0,0,0,0,0,1,0,2532,0,4,21,4,62,0,8,0,0,1,1,2,0,0,48,1,0,0
OTU_1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,31,0,0,0,0,22,0,0,26,0,0,0,0,0,8,0,0,0,0
OTU_52,7,0,0,0,0,0,0,241,50,0,291,0,0,29,0,1,0,1,0,0,9,13,0,0,1,8,1,1,1,0,1,168,0,0,0,3135,2,0,0,0,0,0,187,0,0,3,85,1,1,0,1,0,0,2238,2315,0,0,0,0,30,0,1,7,55,1,91,127,85,11,0,53,0,0,0,0,0,2,0,5,0,0,15,0,10,0,0,21,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6534,0,0,0,0,0,1,0,0,0,534,0
OTU_832,0,229,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
OTU_59,0,0,5,0,659,658,0,0,0,678,0,0,153,0,6,2,72,162,209,10,0,0,1,37,723,0,121,65,97,0,179,0,93,956,0,0,41,26,108,1,28,125,0,210,1,1,1,99,46,21,1,783,967,1,0,0,107,55,110,0,0,0,0,0,320,1,0,0,0,65,0,0,31,137,87,514,0,124,0,0,8,0,10,39,2671,14,0,10,49,17,308,1084,326,535,53,1,613,57,7146,0,188,1582,421,5,189,406,1210,440,37,180,959,1436,1631,245,1306,0,2281,1519,1958,120,684,99,250,8,295,0,12
OTU_57,121,0,0,0,0,0,5,291,249,4,207,0,0,595,0,0,0,0,0,0,118,124,0,0,1,1,0,1,1,0,1,588,1,0,0,254,0,0,0,0,1,0,1006,0,0,42,432,0,1,0,0,1,2,61,125,0,0,0,0,841,385,2,20,933,0,1519,3220,770,437,0,373,0,0,1,1,0,5,0,92,0,0,133,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0
OTU_23,1271,0,0,11,0,0,4,6231,3604,0,1211,0,0,2039,0,1,1,0,5,0,1497,3508,0,0,1,0,0,0,0,0,0,113,0,0,0,2888,1,0,0,0,1,0,114,0,0,0,79,0,2,0,0,0,2,3641,1946,1,1,0,0,144,167,1,0,280,0,146,81,185,94,0,52,0,0,0,0,0,0,0,4702,0,0,4683,0,46,0,0,5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,19,0
OTU_28,3,4,3,0,1694,308,0,0,0,723,0,0,55,0,9,2,0,277,321,0,0,0,1,96,1091,51,101,215,843,19,518,0,46,1380,0,0,124,74,137,30,133,211,0,96,7,94,0,46,131,67,9,1173,2392,1,0,1,115,184,86,0,0,27,176,0,486,0,0,0,0,34,2,11,64,379,230,75,0,243,0,0,22,0,11,1,1280,11,0,10,397,30,109,882,142,339,82,24,69,36,132,0,116,31,207,10,336,3,119,0,82,139,144,1606,3033,20,335,0,183,72,208,94,73,124,32,17,41,0,78
OTU_2760,0,44,80,1,15,2,2,0,0,2,0,35,2,0,86,28,0,1,5,0,0,0,20,0,3,0,0,0,2,0,0,0,149,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,53,0,0,0,11,9,0,0,29,14,5,0,5,4,34,12,11,19,2,0,8,77,5,5,21,81,0,0,358,61,0,4,2,97,0,0,196,79,157,58,88,34,145,80,16,0,10
OTU_261,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,91,0,0,0,19,0,0,26,0,0,0,0,0,0,0,0,0,296,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,72,0,52,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,289,0,0,0,0,55,0,0,36,0,0,31,13,0,0,0,0,0,23
OTU_2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
OTU_338,0,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,664,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,3,208,0,0,0,0,0,0,0,4,19,0,0,33,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,6,0
OTU_61,0,0,3,2,29,28,0,0,0,144,0,0,523,0,2,0,0,10,8,0,0,0,0,1,157,0,67,0,400,0,0,0,38,0,0,0,2,11,203,0,9,0,0,10,0,0,0,0,47,5,0,378,14,0,1,0,1843,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,15,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,110,118,6,15,68,130,729,1,760,76,148,2,20,528,587,69,98,890,1,0,35,462,3,33,14,209,3,2,3152,1122,1979,426,1595,122,208,105,53,0,57
OTU_610,14,0,2,24,0,21,32,1,0,0,0,100,1,0,7,0,0,0,88,0,3,0,324,16,2,0,4,5,0,0,0,20,0,0,1,1,0,0,1,0,16,3,0,0,0,0,0,0,0,2,0,6,0,0,0,63,0,0,21,0,6,0,0,0,0,21,0,0,1,28,0,0,13,0,0,0,0,26,0,54,0,0,0,21,10,0,0,11,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,85,0,0,0,0,0,0,0,0,0
OTU_345,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,58,20,0,0,1,1,0,0,0,0,0,0,0,3,20,4,0,0,0,1,0,0,0,0,52,0,39,0,4,5,0,0,0,25,3,7,0,0,0,0,0,7,0,0,0,0,6,0,0,0,7,25,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,241,14,124,25,2,119,0,5,138,0,197,16,148,0,0,0,55,0,0,17,68,25,13,0,5,0,0,0,0,0,0,4,0,7,0,0,5
OTU_121,38,0,0,0,0,0,0,51,239,0,7,0,0,81,0,0,0,0,0,0,35,13,0,0,3,161,0,0,0,23,0,12,1,0,6,14,0,0,0,33,0,0,89,0,2,4,103,0,0,0,44,0,0,7,10,0,0,0,0,142,28,0,31,5,1,51,877,103,0,0,102,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,11,0,0,587,0,0,0,0,0,0,0,0,1,1628,0
OTU_224,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_197,16,0,0,0,0,0,0,3,176,3,5,0,0,84,0,0,0,0,0,0,50,52,0,0,0,5,0,0,0,0,0,273,0,0,27,24,0,0,1,10,0,0,267,0,32,10,123,0,0,0,31,0,0,6,7,17,0,0,0,40,223,0,10,295,0,37,170,220,201,0,112,3,0,0,0,0,3,0,16,0,0,12,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,2,0
OTU_143,34,0,0,0,0,0,0,122,108,0,121,0,0,102,0,0,1,0,0,0,45,0,0,0,0,0,0,1,0,0,0,477,1,0,4,291,0,0,0,2,0,0,471,0,0,0,205,0,0,0,5,0,0,67,22,0,0,0,0,40,302,0,0,147,0,324,728,338,148,0,123,0,0,0,0,0,1,0,2,0,0,6,0,2,0,0,0,0,0,0,0,7,0,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,34,0,0,0,1,0,0,0,0,0,262,0
OTU_12,1978,0,7,53,10,0,6,1,689,4,0,33,0,947,8,1,0,1,50,0,949,0,28,3,13,3796,4,9,10,6076,11,375,65,18,6924,49,6,17,3,5019,2,15,595,3,8422,9046,428,6,11,7,7671,46,22,169,12,666,4,1,5,453,646,2587,27,198,9,509,233,1489,260,5,1354,751,1,10,7,6,1,0,0,0,0,0,0,3,10,0,1,0,1,15,0,0,10,0,8,0,4,11,1,2,95,0,141,1,56,0,66,1010,176,0,0,27,23,43,0,29,23,0,1,0,0,58,1,3,0,12,14
OTU_4167,154,0,0,0,0,0,0,90,329,0,346,0,0,313,0,0,0,0,0,0,172,837,0,1,4,24,1,0,0,2,0,1281,6,0,5,6287,0,0,0,7,0,2,1052,1,1,17,501,1,5,0,0,0,1,3431,600,0,1,0,0,1547,865,60,1542,1380,2,1297,1361,1526,510,1,1256,0,0,2,1,0,11,0,101,0,0,94,0,0,0,0,61,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,0,6,0,0,65,0,0,0,0,0,0,0,0,0,384,0
OTU_1912,2,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,15,0,2,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_993,2,0,4,1,0,0,29,0,0,0,0,8,0,0,0,2,0,0,5,0,0,0,26,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,67,0,0,0,0,0,1,2,15,1,0,0,1,0,0,1,74,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,1
OTU_174,0,3,0,0,14,4,0,0,0,120,0,0,19,0,0,0,0,7,32,0,0,0,0,77,106,0,83,19,22,0,84,0,1,207,0,0,28,45,63,0,88,58,0,23,0,0,0,79,9,29,0,206,160,0,0,0,29,38,0,0,0,0,0,0,117,0,0,0,0,54,0,0,42,50,53,0,0,78,0,0,0,0,55,2,13,0,0,0,0,0,62,59,91,107,0,0,3,0,261,1,97,0,54,0,0,0,106,42,14,0,149,55,230,0,81,0,0,0,0,0,0,0,0,0,0,0,0
OTU_573,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_469,0,0,0,7,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_108,37,0,0,11,0,0,0,170,83,0,95,0,2,69,0,2,0,0,0,0,111,122,2,0,3,49,0,0,0,63,0,31,0,0,18,127,0,0,0,12,0,0,5,0,123,123,39,0,0,0,59,32,0,180,280,71,0,0,0,41,0,24,17,39,0,86,19,20,0,0,33,68,0,6,0,0,0,0,538,0,0,594,0,0,0,0,802,0,0,0,62,0,67,18,0,2,0,0,0,0,110,0,15,0,0,0,0,16,0,0,12,42,12,0,0,990,0,0,0,0,0,0,0,0,1,78,0
OTU_1305,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_78,0,510,0,3,94,12,3,0,0,39,0,0,9,0,0,2,0,1,38,0,0,0,1,1,731,0,0,0,2,0,9,0,0,105,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,6,397,120,0,0,154,16,6,0,0,0,0,0,0,2,0,0,0,0,77,0,7,0,0,14,0,0,8,0,0,0,0,111,4,61,0,0,0,0,1,47,886,9,12,1,311,0,0,0,1,3,0,24,0,0,1,1,3752,0,0,20,12,1376,0,88,0,0,0,1,1,0,0,0,0,0,0,0
OTU_754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,1,0,45,0,10,31,0,0,0,0,0,9,30,0,0,0,20,18,0,1,0,5,0,0,0,0,0,9,0,6,5,17,5,0,1
OTU_3763,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1431,0,0,34,0,0,0,0,0,0,0,0,5,0,0,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_32,57,0,0,0,0,0,0,18,216,0,476,0,0,352,0,0,0,0,0,0,107,128,0,0,2,210,1,0,0,59,0,2959,1,0,110,875,1,0,0,105,1,1,2316,0,115,67,3135,0,2,0,80,0,1,626,1268,120,0,1,1,304,2525,40,213,3102,1,339,2819,2137,1748,0,745,64,0,0,0,0,36,0,50,0,0,35,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1776,0,0,0,0,0,0,0,0,1,186,0
OTU_2434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,3,0,0,0,0,0,12,0,0,0,0,0,0,5
