"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"2164","fluid_cont.control",2.83832431640096e-05,"Patescibacteria.Berkelbacteria.Other.Other",0.443093734172105,0.646985162624954,"NA","5.21739130434783e-05","0.000120111937251698","0","0"
"2165","fluid_cont.control",2.83832431640096e-05,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.Candidatus Peregrinibacteria bacterium RIFOXYB2_FULL_41_88",0.514288986716081,0.688830538579293,"NA","5.21739130434783e-05","0.000137740088630036","0","0"
"2166","fluid_cont.control",2.83832431640096e-05,"Patescibacteria.Parcubacteria.uncultured organism.uncultured organism",0.515224257143535,0.688830538579293,"NA","5.21739130434783e-05","0.000141001499725716","0","0"
"2167","fluid_cont.control",2.83832431640096e-05,"Spirochaetes.V2072-189E03.Other.Other",0.515224257143535,0.688830538579293,"NA","5.21739130434783e-05","0.000175472259442888","0","0"
"2168","fluid_cont.control",2.83832431640096e-05,"WS4.Other.Other.Other",0.717981666733652,0.814189167453865,"NA","5.21739130434783e-05","0.00025021729686849","0","0"
"2169","fluid_cont.control",2.75948197430154e-05,"Chloroflexi.Dehalococcoidia.SAR202 clade.Other",0.443093734172105,0.646985162624954,"NA","2.60869565217391e-05","7.51809411556112e-05","3.33333333333333e-05","5.77350269189626e-05"
"2170","fluid_cont.control",2.75948197429043e-05,"Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Rubritaleaceae",0.481444644290587,0.667230472808154,"NA","2.60869565217391e-05","6.88700443150182e-05","3.33333333333333e-05","5.77350269189626e-05"
"2171","fluid_cont.control",2.60179729000276e-05,"Euryarchaeota.Methanomicrobia.Methanosarcinales.Methanosarcinaceae",0.327236487225151,0.572914780284955,"NA","4.78260869565217e-05","9.9405346560943e-05","0","0"
"2172","fluid_cont.control",2.60179729000276e-05,"Actinobacteria.Actinobacteria.Corynebacteriales.Nocardiaceae",0.443093734172105,0.646985162624954,"NA","4.78260869565217e-05","0.000150361882311222","0","0"
"2173","fluid_cont.control",2.60179729000276e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae",0.277994313049011,0.517582496164773,"NA","4.78260869565217e-05","9.4722394478868e-05","0","0"
"2174","fluid_cont.control",2.60179729010268e-05,"Caldiserica.Caldisericia.Caldisericales.TTA-B15",0.443093734172105,0.646985162624954,"NA","4.78260869565217e-05","0.000150361882311222","0","0"
"2175","fluid_cont.control",2.60179728999166e-05,"Chloroflexi.Dehalococcoidia.H3.93.Other",0.327236487225151,0.572914780284955,"NA","4.78260869565217e-05","9.9405346560943e-05","0","0"
"2176","fluid_cont.control",2.60179729000276e-05,"Firmicutes.Clostridia.Clostridiales.Gracilibacteraceae",0.442499538899257,0.646985162624954,"NA","4.78260869565217e-05","0.000167520867675401","0","0"
"2177","fluid_cont.control",2.60179729010268e-05,"Nitrospirae.BMS9AB35.uncultured bacterium.uncultured bacterium",0.443291385148005,0.646985162624954,"NA","4.78260869565217e-05","0.000123838476974835","0","0"
"2178","fluid_cont.control",2.60179729000276e-05,"Patescibacteria.Parcubacteria.Paceibacterales.Paceibacteraceae",0.515224257143535,0.688830538579293,"NA","4.78260869565217e-05","0.00013439955768796","0","0"
"2179","fluid_cont.control",2.60179728999166e-05,"Planctomycetes.Phycisphaerae.Pla1 lineage.uncultured bacterium",0.599027578707201,0.75302545050167,"NA","2.60869565217391e-05","6.19192384874173e-05","3.33333333333333e-05","5.77350269189626e-05"
"2180","fluid_cont.control",2.60179729010268e-05,"Gammaproteobacteria.Oceanospirillales.SS1-B-06-26",0.0990620313799992,0.28927564621295,"NA","1.73913043478261e-05","8.34057656228299e-05","3.33333333333333e-05","5.77350269189626e-05"
"2181","fluid_cont.control",2.52295494790333e-05,"Patescibacteria.Parcubacteria.Candidatus Colwellbacteria.Other",0.442895876373708,0.646985162624954,"NA","2.17391304347826e-05","5.9973643750101e-05","3.33333333333333e-05","5.77350269189626e-05"
"2182","fluid_cont.control",2.52295494789223e-05,"Patescibacteria.Parcubacteria.Candidatus Yanofskybacteria.Other",0.442895876373708,0.646985162624954,"NA","2.17391304347826e-05","5.9973643750101e-05","3.33333333333333e-05","5.77350269189626e-05"
"2183","fluid_cont.control",2.44411260580391e-05,"Chloroflexi.TK10.uncultured bacterium.uncultured bacterium",0.277858141078867,0.517582496164773,"NA","1.73913043478261e-05","5.76208131040061e-05","3.33333333333333e-05","5.77350269189626e-05"
"2184","fluid_cont.control",2.44411260570399e-05,"Actinobacteria.Actinobacteria.Corynebacteriales.Mycobacteriaceae",0.247073729419182,0.47645664512088,"NA","1.73913043478261e-05","6.50326764931116e-05","3.33333333333333e-05","5.77350269189626e-05"
"2185","fluid_cont.control",2.36527026369338e-05,"Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae",0.515224257143535,0.688830538579293,"NA","4.34782608695652e-05","0.000130822874551543","0","0"
"2186","fluid_cont.control",2.36527026370448e-05,"Chloroflexi.OLB14.Other.Other",0.0990620313799992,0.28927564621295,"NA","1.30434782608696e-05","6.25543242171224e-05","3.33333333333333e-05","5.77350269189626e-05"
"2187","fluid_cont.control",2.36527026359346e-05,"Fibrobacteres.Fibrobacteria.Fibrobacterales.Candidatus Raymondbacteria",0.443291385148005,0.646985162624954,"NA","4.34782608695652e-05","0.000107981845934321","0","0"
"2188","fluid_cont.control",2.36527026370448e-05,"Firmicutes.Other.Other.Other",0.442499538899257,0.646985162624954,"NA","4.34782608695652e-05","0.000103686971902416","0","0"
"2189","fluid_cont.control",2.36527026370448e-05,"Omnitrophicaeota.uncultured organism.uncultured organism.uncultured organism",0.515224257143535,0.688830538579293,"NA","4.34782608695652e-05","0.000150230389603683","0","0"
"2190","fluid_cont.control",2.36527026359346e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25",0.443291385148005,0.646985162624954,"NA","4.34782608695652e-05","0.000107981845934321","0","0"
"2191","fluid_cont.control",2.36527026370448e-05,"Planctomycetes.Phycisphaerae.MSBL9.Other",0.443093734172105,0.646985162624954,"NA","4.34782608695652e-05","0.000119947287500202","0","0"
"2192","fluid_cont.control",2.36527026369338e-05,"Alphaproteobacteria.Rickettsiales.Other",0.0990620313799992,0.28927564621295,"NA","1.30434782608696e-05","6.25543242171224e-05","3.33333333333333e-05","5.77350269189626e-05"
"2193","fluid_cont.control",2.36527026360456e-05,"Deltaproteobacteria.MBNT15.uncultured Syntrophobacteraceae bacterium",0.514990941553423,0.688830538579293,"NA","4.34782608695652e-05","0.000167402853664505","0","0"
"2194","fluid_cont.control",2.36527026370448e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16",0.515224257143535,0.688830538579293,"NA","4.34782608695652e-05","0.000137596534564322","0","0"
"2195","fluid_cont.control",2.36527026369338e-05,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9",0.443093734172105,0.646985162624954,"NA","4.34782608695652e-05","0.000130822874551543","0","0"
"2196","fluid_cont.control",2.36527026360456e-05,"Deltaproteobacteria.Myxococcales.MidBa8",0.381366428200764,0.610726577284184,"NA","4.34782608695652e-05","9.45135245565981e-05","0","0"
"2197","fluid_cont.control",2.2075855793946e-05,"Gammaproteobacteria.Pasteurellales.Pasteurellaceae",0.247073729419182,0.47645664512088,"NA","1.30434782608696e-05","4.5769658728016e-05","3.33333333333333e-05","5.77350269189626e-05"
"2198","fluid_cont.control",2.12874323730627e-05,"Elusimicrobia.Lineage IIc.Elusimicrobia bacterium RIFOXYA2_FULL_39_19.Elusimicrobia bacterium RIFOXYA2_FULL_39_19",0.442499538899257,0.646985162624954,"NA","3.91304347826087e-05","8.91328448531772e-05","0","0"
"2199","fluid_cont.control",2.12874323729517e-05,"Gemmatimonadetes.MD2902-B12.uncultured bacterium.uncultured bacterium",0.514990941553423,0.688830538579293,"NA","3.91304347826087e-05","0.000146904825203205","0","0"
"2200","fluid_cont.control",2.12874323730627e-05,"Kiritimatiellaeota.Kiritimatiellae.WCHB1-41.uncultured bacterium",0.443093734172105,0.646985162624954,"NA","3.91304347826087e-05","0.000103305066472527","0","0"
"2201","fluid_cont.control",2.12874323729517e-05,"Patescibacteria.ABY1.Candidatus Buchananbacteria.Parcubacteria group bacterium GW2011_GWA2_38_13",0.443093734172105,0.646985162624954,"NA","3.91304347826087e-05","0.000111759199071374","0","0"
"2202","fluid_cont.control",2.12874323730627e-05,"Patescibacteria.ABY1.Candidatus Buchananbacteria.Other",0.443093734172105,0.646985162624954,"NA","3.91304347826087e-05","9.8807114368361e-05","0","0"
"2203","fluid_cont.control",2.12874323729517e-05,"Patescibacteria.Microgenomatia.Candidatus Beckwithbacteria.uncultured bacterium",0.443093734172105,0.646985162624954,"NA","3.91304347826087e-05","9.8807114368361e-05","0","0"
"2204","fluid_cont.control",2.12874323729517e-05,"Patescibacteria.Parcubacteria.Candidatus Nomurabacteria.uncultured bacterium",0.515224257143535,0.688830538579293,"NA","3.91304347826087e-05","0.000107615183259539","0","0"
"2205","fluid_cont.control",2.12874323730627e-05,"Planctomycetes.Phycisphaerae.Amsterdam-1B-07.Other",0.443093734172105,0.646985162624954,"NA","3.91304347826087e-05","9.8807114368361e-05","0","0"
"2206","fluid_cont.control",2.12874323729517e-05,"Deltaproteobacteria.PB19.metagenome",0.0990620313799992,0.28927564621295,"NA","8.69565217391304e-06","4.1702882811415e-05","3.33333333333333e-05","5.77350269189626e-05"
"2207","fluid_cont.control",2.12874323730627e-05,"Desantisbacteria.Ambiguous_taxa.Ambiguous_taxa.Ambiguous_taxa",0.443093734172105,0.646985162624954,"NA","3.91304347826087e-05","9.40943937793929e-05","0","0"
"2208","fluid_cont.control",2.04990089519574e-05,"Firmicutes.Clostridia.Clostridiales.Clostridiaceae 1",0.369013771577583,0.610726577284184,"NA","1.30434782608696e-05","3.44350221575091e-05","3.33333333333333e-05","5.77350269189626e-05"
"2209","fluid_cont.control",1.89221621089697e-05,"Diapherotrites.Iainarchaeia.Iainarchaeales.uncultured prokaryote",0.515224257143535,0.688830538579293,"NA","3.47826086956522e-05","0.000111227431427577","0","0"
"2210","fluid_cont.control",1.89221621100799e-05,"Nanoarchaeaeota.Woesearchaeia.Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17.Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17",0.0822777727221158,0.252865668048795,"NA","4.34782608695652e-06","2.08514414057075e-05","3.33333333333333e-05","5.77350269189626e-05"
"2211","fluid_cont.control",1.89221621089697e-05,"Acidobacteria.Blastocatellia (Subgroup 4).Pyrinomonadales.Pyrinomonadaceae",0.0822777727221158,0.252865668048795,"NA","4.34782608695652e-06","2.08514414057075e-05","3.33333333333333e-05","5.77350269189626e-05"
"2212","fluid_cont.control",1.89221621089697e-05,"Acidobacteria.Subgroup 22.uncultured bacterium.uncultured bacterium",0.0822777727221158,0.252865668048795,"NA","4.34782608695652e-06","2.08514414057075e-05","3.33333333333333e-05","5.77350269189626e-05"
"2213","fluid_cont.control",1.89221621099689e-05,"Dependentiae.Babeliae.Babeliales.Vermiphilaceae",0.0822777727221158,0.252865668048795,"NA","4.34782608695652e-06","2.08514414057075e-05","3.33333333333333e-05","5.77350269189626e-05"
"2214","fluid_cont.control",1.89221621090807e-05,"Patescibacteria.ABY1.Candidatus Buchananbacteria.uncultured bacterium",0.443093734172105,0.646985162624954,"NA","3.47826086956522e-05","9.34621734479391e-05","0","0"
"2215","fluid_cont.control",1.89221621089697e-05,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.Other",0.0822777727221158,0.252865668048795,"NA","4.34782608695652e-06","2.08514414057075e-05","3.33333333333333e-05","5.77350269189626e-05"
"2216","fluid_cont.control",1.89221621099689e-05,"Deltaproteobacteria.Myxococcales.Eel-36e1D6",0.0822777727221158,0.252865668048795,"NA","4.34782608695652e-06","2.08514414057075e-05","3.33333333333333e-05","5.77350269189626e-05"
"2217","fluid_cont.control",1.89221621090807e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9",0.602458143916163,0.75302545050167,"NA","3.47826086956522e-05","0.000130065352986223","0","0"
"2218","fluid_cont.control",1.89221621089697e-05,"Patescibacteria.Gracilibacteria.Candidatus Peregrinibacteria.uncultured marine bacterium",0.443093734172105,0.646985162624954,"NA","3.47826086956522e-05","8.31684798913076e-05","0","0"
"2219","fluid_cont.control",1.89221621089697e-05,"Patescibacteria.Gracilibacteria.uncultured Microgenomates group bacterium.uncultured Microgenomates group bacterium",0.443093734172105,0.646985162624954,"NA","3.47826086956522e-05","8.31684798913076e-05","0","0"
"2220","fluid_cont.control",1.81337386889746e-05,"Nanoarchaeaeota.Woesearchaeia.archaeon GW2011_AR17.archaeon GW2011_AR17",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2221","fluid_cont.control",1.81337386880864e-05,"Acetothermia.Acetothermiia.uncultured bacterium.uncultured bacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2222","fluid_cont.control",1.81337386879754e-05,"Acidobacteria.Acidobacteriia.Acidobacteriales.Other",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2223","fluid_cont.control",1.81337386879754e-05,"Acidobacteria.Subgroup 18.Other.Other",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2224","fluid_cont.control",1.81337386879754e-05,"Actinobacteria.Actinobacteria.Frankiales.Nakamurellaceae",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2225","fluid_cont.control",1.81337386879754e-05,"Actinobacteria.Actinobacteria.Micromonosporales.Micromonosporaceae",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2226","fluid_cont.control",1.81337386880864e-05,"Armatimonadetes.Chthonomonadetes.Chthonomonadales.Chthonomonadaceae",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2227","fluid_cont.control",1.81337386879754e-05,"Bacteroidetes.Bacteroidia.Cytophagales.Hymenobacteraceae",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2228","fluid_cont.control",1.81337386879754e-05,"Bacteroidetes.Bacteroidia.Flavobacteriales.NS7 marine group",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2229","fluid_cont.control",1.81337386879754e-05,"Bacteroidetes.OC31.uncultured bacterium.uncultured bacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2230","fluid_cont.control",1.81337386880864e-05,"Chloroflexi.Anaerolineae.Caldilineales.Caldilineaceae",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2231","fluid_cont.control",1.81337386889746e-05,"Chloroflexi.Anaerolineae.uncultured Bellilinea sp..uncultured Bellilinea sp.",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2232","fluid_cont.control",1.81337386879754e-05,"Chloroflexi.Ktedonobacteria.C0119.uncultured bacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2233","fluid_cont.control",1.81337386879754e-05,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.uncultured",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2234","fluid_cont.control",1.81337386879754e-05,"Lindowbacteria.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2235","fluid_cont.control",1.81337386880864e-05,"Margulisbacteria.uncultured marine cyanobacterium.uncultured marine cyanobacterium.uncultured marine cyanobacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2236","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.uncultured Parcubacteria group bacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2237","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.ABY1.Candidatus Uhrbacteria.uncultured Parcubacteria group bacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2238","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.Parcubacteria.Candidatus Giovannonibacteria.uncultured bacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2239","fluid_cont.control",1.81337386880864e-05,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.groundwater metagenome",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2240","fluid_cont.control",1.81337386879754e-05,"Patescibacteria.Parcubacteria.Candidatus Zambryskibacteria.Parcubacteria group bacterium GW2011_GWA2_40_14",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2241","fluid_cont.control",1.81337386889746e-05,"Planctomycetes.028H05-P-BN-P5.Other.Other",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2242","fluid_cont.control",1.81337386879754e-05,"Planctomycetes.OM190.uncultured planctomycete.uncultured planctomycete",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2243","fluid_cont.control",1.81337386879754e-05,"Alphaproteobacteria.Rhodospirillales.Rhodopirillaceae",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2244","fluid_cont.control",1.81337386880864e-05,"Alphaproteobacteria.Rhodovibrionales.Kiloniellaceae",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2245","fluid_cont.control",1.81337386879754e-05,"Alphaproteobacteria.Rickettsiales.SM1B06",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2246","fluid_cont.control",1.81337386879754e-05,"Deltaproteobacteria.Myxococcales.FFCH16767",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2247","fluid_cont.control",1.81337386879754e-05,"Deltaproteobacteria.PB19.uncultured bacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2248","fluid_cont.control",1.81337386880864e-05,"Gammaproteobacteria.CCM19a.uncultured gamma proteobacterium",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2249","fluid_cont.control",1.81337386879754e-05,"Gammaproteobacteria.JG36-GS-52.Other",0.00562502770575436,0.0423044536512017,"NA","0","0","3.33333333333333e-05","5.77350269189626e-05"
"2250","fluid_cont.control",1.65568918459869e-05,"Alphaproteobacteria.Parvibaculales.Parvibaculaceae",0.717981666733652,0.814189167453865,"NA","3.04347826086957e-05","0.000145960089839952","0","0"
"2251","fluid_cont.control",1.65568918459869e-05,"Actinobacteria.MB-A2-108.uncultured bacterium.uncultured bacterium",0.602458143916163,0.75302545050167,"NA","3.04347826086957e-05","0.000110514427724066","0","0"
"2252","fluid_cont.control",1.65568918449877e-05,"Armatimonadetes.DG-56.Other.Other",0.442499538899257,0.646985162624954,"NA","3.04347826086957e-05","8.75670268407197e-05","0","0"
"2253","fluid_cont.control",1.65568918459869e-05,"Armatimonadetes.Other.Other.Other",0.38084937579461,0.610726577284184,"NA","3.04347826086957e-05","6.34950435338042e-05","0","0"
"2254","fluid_cont.control",1.65568918459869e-05,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Candidatus Amesbacteria bacterium GW2011_GWA2_42_12",0.602458143916163,0.75302545050167,"NA","3.04347826086957e-05","0.000101957132742129","0","0"
"2255","fluid_cont.control",1.65568918449877e-05,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Microgenomates bacterium SCGC AAA011-B20",0.515224257143535,0.688830538579293,"NA","3.04347826086957e-05","9.26124996899135e-05","0","0"
"2256","fluid_cont.control",1.65568918460979e-05,"Patescibacteria.Microgenomatia.Candidatus Collierbacteria.groundwater metagenome",0.443093734172105,0.646985162624954,"NA","3.04347826086957e-05","7.64840007553312e-05","0","0"
"2257","fluid_cont.control",1.65568918459869e-05,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.uncultured bacterium",0.514990941553423,0.688830538579293,"NA","3.04347826086957e-05","8.22124885928677e-05","0","0"
"2258","fluid_cont.control",1.65568918449877e-05,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.uncultured bacterium",0.515224257143535,0.688830538579293,"NA","3.04347826086957e-05","9.26124996899135e-05","0","0"
"2259","fluid_cont.control",1.65568918459869e-05,"Patescibacteria.Parcubacteria.Candidatus Kaiserbacteria.metagenome",0.515224257143535,0.688830538579293,"NA","3.04347826086957e-05","9.26124996899135e-05","0","0"
"2260","fluid_cont.control",1.41916215820048e-05,"Nanoarchaeaeota.Woesearchaeia.Ambiguous_taxa.Ambiguous_taxa",0.602458143916163,0.75302545050167,"NA","2.60869565217391e-05","9.1539317456032e-05","0","0"
"2261","fluid_cont.control",1.41916215820048e-05,"Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae",0.515224257143535,0.688830538579293,"NA","2.60869565217391e-05","7.51809411556112e-05","0","0"
"2262","fluid_cont.control",1.41916215820048e-05,"Chloroflexi.Anaerolineae.ADurb.Bin180.Other",0.442895876373708,0.646985162624954,"NA","2.60869565217391e-05","6.19192384874173e-05","0","0"
"2263","fluid_cont.control",1.41916215820048e-05,"Firmicutes.Clostridia.Clostridiales.Eubacteriaceae",0.514990941553423,0.688830538579293,"NA","2.60869565217391e-05","8.64312196560091e-05","0","0"
"2264","fluid_cont.control",1.41916215820048e-05,"Gemmatimonadetes.MD2902-B12.Other.Other",0.514990941553423,0.688830538579293,"NA","2.60869565217391e-05","8.64312196560091e-05","0","0"
"2265","fluid_cont.control",1.41916215820048e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium GW2011_GWA2_41_55",0.514288986716081,0.688830538579293,"NA","2.60869565217391e-05","6.88700443150182e-05","0","0"
"2266","fluid_cont.control",1.41916215820048e-05,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.uncultured bacterium",0.602458143916163,0.75302545050167,"NA","2.60869565217391e-05","9.1539317456032e-05","0","0"
"2267","fluid_cont.control",1.41916215820048e-05,"Verrucomicrobia.Verrucomicrobiae.LD1-PB3.uncultured bacterium",0.515224257143535,0.688830538579293,"NA","2.60869565217391e-05","7.51809411556112e-05","0","0"
"2268","fluid_cont.control",1.41916215820048e-05,"Bacteroidetes.Ignavibacteria.Ignavibacteriales.BSN166",0.602167527748206,0.75302545050167,"NA","2.60869565217391e-05","8.64312196560091e-05","0","0"
"2269","fluid_cont.control",1.41916215818938e-05,"Firmicutes.Clostridia.Clostridiales.Family XIII",0.717981666733652,0.814189167453865,"NA","2.60869565217391e-05","0.000125108648434245","0","0"
"2270","fluid_cont.control",1.18263513180228e-05,"Nanoarchaeaeota.Woesearchaeia.Candidatus Pacearchaeota archaeon CG1_02_32_21.Candidatus Pacearchaeota archaeon CG1_02_32_21",0.442499538899257,0.646985162624954,"NA","2.17391304347826e-05","5.18434859512082e-05","0","0"
"2271","fluid_cont.control",1.18263513180228e-05,"Chloroflexi.Dehalococcoidia.GIF9.uncultured bacterium",0.514990941553423,0.688830538579293,"NA","2.17391304347826e-05","5.9973643750101e-05","0","0"
"2272","fluid_cont.control",1.1826351319022e-05,"Firmicutes.Clostridia.Clostridiales.Christensenellaceae",0.442499538899257,0.646985162624954,"NA","2.17391304347826e-05","5.18434859512082e-05","0","0"
"2273","fluid_cont.control",1.18263513180228e-05,"Margulisbacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium",0.717981666733652,0.814189167453865,"NA","2.17391304347826e-05","0.000104257207028537","0","0"
"2274","fluid_cont.control",1.18263513179118e-05,"Patescibacteria.Microgenomatia.Candidatus Amesbacteria.Other",0.717981666733652,0.814189167453865,"NA","2.17391304347826e-05","0.000104257207028537","0","0"
"2275","fluid_cont.control",1.1826351319022e-05,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.uncultured Microgenomates group bacterium",0.442499538899257,0.646985162624954,"NA","2.17391304347826e-05","5.18434859512082e-05","0","0"
"2276","fluid_cont.control",1.18263513180228e-05,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.uncultured bacterium",0.602458143916163,0.75302545050167,"NA","2.17391304347826e-05","8.5048230910629e-05","0","0"
"2277","fluid_cont.control",1.18263513180228e-05,"Deltaproteobacteria.MBNT15.Deltaproteobacteria bacterium RBG_13_61_14",0.717981666733652,0.814189167453865,"NA","2.17391304347826e-05","0.000104257207028537","0","0"
"2278","fluid_cont.control",1.1826351319022e-05,"Deltaproteobacteria.Myxococcales.UASB-TL25",0.602458143916163,0.75302545050167,"NA","2.17391304347826e-05","8.5048230910629e-05","0","0"
"2279","fluid_cont.control",1.18263513179118e-05,"Hadesarchaeaeota.Other.Other.Other",0.514990941553423,0.688830538579293,"NA","2.17391304347826e-05","6.71262158456362e-05","0","0"
"2280","fluid_cont.control",1.18263513180228e-05,"Chloroflexi.Dehalococcoidia.Sh765B-AG-111.uncultured bacterium",0.514990941553423,0.688830538579293,"NA","2.17391304347826e-05","6.71262158456362e-05","0","0"
"2281","fluid_cont.control",1.1826351319022e-05,"Elusimicrobia.Elusimicrobia.Other.Other",0.602458143916163,0.75302545050167,"NA","2.17391304347826e-05","7.35868178605778e-05","0","0"
"2282","fluid_cont.control",9.46108105404075e-06,"Hadesarchaeaeota.uncultured archaeon.uncultured archaeon.uncultured archaeon",0.514990941553423,0.688830538579293,"NA","1.73913043478261e-05","4.91026190103531e-05","0","0"
"2283","fluid_cont.control",9.46108105492893e-06,"Acidobacteria.uncultured Acidobacterium sp..uncultured Acidobacterium sp..uncultured Acidobacterium sp.",0.602167527748206,0.75302545050167,"NA","1.73913043478261e-05","5.76208131040061e-05","0","0"
"2284","fluid_cont.control",9.46108105503995e-06,"Bacteroidetes.Bacteroidia.Bacteroidales.SB-5",0.441305525924726,0.646985162624954,"NA","1.73913043478261e-05","3.8755338788159e-05","0","0"
"2285","fluid_cont.control",9.46108105404075e-06,"Bacteroidetes.Bacteroidia.Flavobacteriales.Weeksellaceae",0.514990941553423,0.688830538579293,"NA","1.73913043478261e-05","4.91026190103531e-05","0","0"
"2286","fluid_cont.control",9.46108105492893e-06,"Chloroflexi.Dehalococcoidia.GIF3.uncultured bacterium",0.717981666733652,0.814189167453865,"NA","1.73913043478261e-05","8.34057656228299e-05","0","0"
"2287","fluid_cont.control",9.46108105503995e-06,"Chloroflexi.Dehalococcoidia.MSBL5.uncultured organism",0.717981666733652,0.814189167453865,"NA","1.73913043478261e-05","8.34057656228299e-05","0","0"
